time,lap,track,sector,speed,lft,rft,lrt,rrt,lfp,rfp,lrp,rrp
-1.000,1,0,3,74.55,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,74.42,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,74.28,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,74.19,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,73.82,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,73.66,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,73.53,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,73.33,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,73.20,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,73.19,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,73.28,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,73.41,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,73.54,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,73.65,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,73.61,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,73.46,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,73.22,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,72.91,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,72.69,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,72.52,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,72.36,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,72.28,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,72.30,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,72.28,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,72.29,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,72.35,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,72.35,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,72.31,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,72.30,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,72.26,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,72.24,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,72.23,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,72.18,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,72.14,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,72.05,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,71.96,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,71.86,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,71.73,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,71.62,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,71.44,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,71.27,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,71.18,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,70.97,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,70.97,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,70.96,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,70.92,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,70.89,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,70.86,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,70.82,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
-1.000,1,0,3,70.77,176.00,176.00,176.00,176.00,25.96,25.96,24.08,24.08
0.140,1,0,3,67.43,203.00,203.00,203.00,203.00,25.96,25.96,24.08,24.08
0.340,1,0,3,70.38,203.00,203.00,203.00,203.00,25.96,25.96,24.08,24.08
0.540,1,0,3,73.27,201.20,203.00,203.00,203.00,25.96,25.96,24.08,24.08
0.740,1,0,3,76.06,201.20,201.20,201.20,203.00,25.96,25.96,24.08,24.08
0.940,1,0,3,78.77,203.00,201.20,203.00,203.00,25.96,25.96,24.08,24.08
1.140,1,0,3,81.38,203.00,203.00,203.00,203.00,25.96,25.96,24.08,24.08
1.341,1,0,3,83.90,201.20,201.20,201.20,203.00,25.96,25.96,24.08,24.08
1.541,1,0,3,86.29,201.20,201.20,201.20,201.20,25.96,25.96,24.08,24.08
1.741,1,0,3,87.54,201.20,201.20,203.00,201.20,25.96,25.96,24.08,24.08
1.941,1,0,3,89.72,201.20,201.20,201.20,203.00,25.96,25.96,24.08,24.08
2.142,1,5,1,91.80,201.20,201.20,201.20,201.20,25.96,25.96,24.08,24.08
2.342,1,13,1,93.90,201.20,201.20,201.20,201.20,25.96,25.96,24.08,24.08
2.542,1,22,1,95.83,201.20,201.20,201.20,201.20,25.96,25.96,24.08,24.08
2.742,1,31,1,97.70,201.20,201.20,201.20,201.20,25.96,25.96,24.08,24.08
2.942,1,40,1,99.51,201.20,201.20,201.20,201.20,25.96,25.96,24.08,24.08
3.142,1,49,1,101.28,201.20,199.40,201.20,201.20,25.96,25.96,24.08,24.08
3.342,1,58,1,102.92,201.20,201.20,201.20,201.20,25.96,25.96,24.08,24.08
3.542,1,67,1,104.68,199.40,201.20,201.20,201.20,25.96,25.96,24.22,24.22
3.742,1,76,1,106.24,199.40,199.40,199.40,201.20,25.96,25.96,24.22,24.22
3.942,1,86,1,107.73,199.40,199.40,201.20,199.40,25.96,25.96,24.22,24.22
4.142,1,95,1,109.08,199.40,199.40,199.40,199.40,25.96,25.96,24.22,24.22
4.342,1,105,1,110.37,199.40,199.40,199.40,199.40,25.96,25.96,24.22,24.22
4.542,1,115,1,111.71,199.40,197.60,199.40,199.40,25.96,25.96,24.22,24.22
4.742,1,125,1,113.02,197.60,199.40,199.40,199.40,25.96,25.96,24.22,24.22
4.942,1,135,1,112.54,197.60,197.60,199.40,199.40,25.96,25.96,24.22,24.22
5.142,1,145,1,109.74,197.60,197.60,199.40,199.40,25.96,25.96,24.22,24.22
5.342,1,155,1,105.30,197.60,197.60,199.40,199.40,25.96,25.96,24.22,24.22
5.542,1,164,1,101.52,197.60,197.60,199.40,197.60,25.96,25.96,24.22,24.22
5.743,1,173,1,99.22,195.80,197.60,197.60,197.60,25.96,25.96,24.22,24.22
5.943,1,181,1,97.10,195.80,197.60,197.60,197.60,25.96,25.96,24.22,24.22
6.143,1,190,1,95.36,197.60,195.80,197.60,197.60,25.96,25.96,24.22,24.22
6.343,1,198,1,93.71,195.80,195.80,197.60,197.60,25.96,25.96,24.22,24.22
6.543,1,207,1,92.04,195.80,195.80,197.60,195.80,25.96,25.96,24.22,24.22
6.743,1,215,1,91.50,194.00,195.80,195.80,195.80,25.96,25.96,24.22,24.22
6.943,1,223,1,90.80,194.00,194.00,195.80,195.80,25.96,25.96,24.22,24.22
7.143,1,231,1,89.19,195.80,195.80,195.80,195.80,25.96,25.96,24.22,24.22
7.343,1,239,1,87.57,194.00,194.00,195.80,195.80,25.96,25.96,24.22,24.22
7.543,1,246,1,86.02,194.00,194.00,195.80,195.80,25.96,25.96,24.22,24.22
7.743,1,254,1,84.60,194.00,194.00,195.80,195.80,25.96,25.96,24.22,24.22
7.943,1,262,1,84.07,194.00,194.00,195.80,194.00,25.96,25.96,24.22,24.22
8.143,1,269,1,83.67,194.00,192.20,195.80,194.00,25.96,25.96,24.22,24.22
8.343,1,277,1,83.26,192.20,194.00,195.80,194.00,25.96,25.96,24.22,24.22
8.543,1,284,1,82.74,192.20,192.20,195.80,194.00,25.96,25.96,24.22,24.22
8.743,1,292,1,81.92,194.00,192.20,194.00,194.00,25.96,25.96,24.22,24.22
8.943,1,299,1,80.87,192.20,192.20,194.00,194.00,25.96,25.96,24.22,24.22
9.143,1,306,1,79.75,194.00,192.20,194.00,194.00,25.96,25.96,24.22,24.22
9.344,1,313,1,79.24,192.20,192.20,195.80,194.00,25.96,25.96,24.22,24.22
9.544,1,320,1,79.00,194.00,192.20,194.00,192.20,25.96,25.96,24.22,24.22
9.744,1,327,1,80.14,194.00,190.40,194.00,192.20,25.96,25.96,24.37,24.22
9.944,1,334,1,82.41,194.00,190.40,194.00,192.20,25.96,25.96,24.37,24.22
10.144,1,342,1,84.90,194.00,190.40,194.00,192.20,25.96,25.96,24.37,24.37
10.344,1,349,1,87.37,194.00,190.40,194.00,192.20,25.96,25.96,24.37,24.37
10.544,1,357,1,89.79,195.80,192.20,195.80,192.20,25.96,25.96,24.37,24.37
10.744,1,365,1,92.15,194.00,190.40,195.80,192.20,25.96,25.96,24.37,24.37
10.944,1,373,1,94.23,195.80,190.40,195.80,192.20,25.96,25.96,24.37,24.37
11.144,1,382,1,96.30,195.80,190.40,195.80,192.20,25.96,25.96,24.37,24.37
11.344,1,390,1,98.15,195.80,190.40,195.80,192.20,25.96,25.96,24.37,24.37
11.544,1,399,1,98.60,195.80,190.40,195.80,192.20,25.96,25.96,24.37,24.37
11.725,1,407,1,100.06,195.80,188.60,195.80,192.20,25.96,25.96,24.37,24.37
11.945,1,417,1,101.57,195.80,188.60,195.80,192.20,25.96,25.96,24.37,24.37
12.125,1,425,1,102.73,195.80,190.40,195.80,192.20,25.96,25.96,24.37,24.37
12.325,1,434,1,103.92,195.80,188.60,195.80,192.20,25.96,25.96,24.37,24.37
12.525,1,444,1,104.99,195.80,188.60,195.80,190.40,26.11,25.96,24.37,24.37
12.725,1,453,1,106.09,195.80,188.60,195.80,190.40,26.11,25.96,24.37,24.37
12.925,1,463,1,107.21,195.80,188.60,195.80,190.40,26.11,25.96,24.37,24.37
13.125,1,472,1,108.28,195.80,186.80,195.80,190.40,26.11,25.96,24.37,24.37
13.325,1,482,1,109.34,195.80,186.80,195.80,190.40,26.11,25.96,24.37,24.37
13.525,1,492,1,110.38,195.80,186.80,194.00,190.40,26.11,25.96,24.37,24.37
13.725,1,501,1,109.32,195.80,186.80,194.00,190.40,26.11,25.96,24.37,24.37
13.925,1,511,1,105.10,195.80,186.80,194.00,190.40,26.11,25.96,24.37,24.37
14.125,1,520,1,100.40,195.80,186.80,194.00,188.60,26.11,25.96,24.37,24.37
14.325,1,529,1,95.52,194.00,185.00,194.00,188.60,26.11,25.96,24.37,24.37
14.525,1,537,1,91.32,194.00,185.00,194.00,188.60,26.11,25.96,24.37,24.37
14.725,1,545,1,87.22,194.00,185.00,194.00,188.60,26.11,25.96,24.51,24.37
14.925,1,553,1,82.45,194.00,185.00,194.00,188.60,26.11,25.96,24.51,24.37
15.125,1,560,1,77.13,194.00,185.00,194.00,188.60,26.11,25.96,24.51,24.37
15.325,1,566,1,71.89,194.00,185.00,194.00,188.60,26.11,25.96,24.51,24.37
15.525,1,573,1,66.65,192.20,185.00,192.20,188.60,26.11,25.96,24.51,24.37
15.725,1,578,1,61.37,192.20,185.00,192.20,186.80,26.11,25.96,24.51,24.37
15.925,1,584,1,57.16,194.00,183.20,192.20,186.80,26.11,25.96,24.51,24.37
16.125,1,589,1,55.10,192.20,183.20,192.20,186.80,26.11,25.96,24.51,24.51
16.325,1,594,1,53.15,192.20,183.20,192.20,186.80,26.11,25.96,24.51,24.51
16.525,1,598,1,51.12,192.20,183.20,192.20,186.80,26.11,26.11,24.51,24.51
16.725,1,603,1,49.05,192.20,183.20,192.20,186.80,26.11,26.11,24.51,24.51
16.926,1,607,1,46.94,192.20,183.20,192.20,186.80,26.11,26.11,24.51,24.51
17.126,1,611,1,45.28,192.20,183.20,192.20,186.80,26.11,26.11,24.51,24.51
17.326,1,615,1,45.03,192.20,183.20,192.20,186.80,26.11,26.11,24.51,24.51
17.526,1,619,1,44.98,190.40,183.20,192.20,186.80,26.11,26.11,24.51,24.51
17.726,1,623,1,45.09,192.20,181.40,192.20,186.80,26.11,26.11,24.51,24.51
17.926,1,627,1,45.30,190.40,183.20,192.20,185.00,26.11,26.11,24.51,24.51
18.126,1,632,1,45.73,190.40,181.40,190.40,185.00,26.11,26.11,24.51,24.51
18.326,1,636,1,46.16,192.20,183.20,192.20,185.00,26.11,26.11,24.51,24.51
18.526,1,640,1,46.59,190.40,181.40,190.40,185.00,26.11,26.11,24.51,24.51
18.726,1,644,1,46.76,190.40,181.40,190.40,185.00,26.11,26.11,24.51,24.51
18.926,1,648,1,46.76,190.40,181.40,190.40,185.00,26.11,26.11,24.51,24.51
19.126,1,652,1,46.76,190.40,181.40,190.40,185.00,26.11,26.11,24.51,24.51
19.326,1,656,1,46.80,192.20,181.40,190.40,185.00,26.11,26.11,24.66,24.51
19.526,1,661,1,47.00,190.40,179.60,190.40,185.00,26.11,26.11,24.66,24.51
19.726,1,665,1,47.56,192.20,181.40,190.40,185.00,26.11,26.11,24.66,24.51
19.926,1,669,1,48.93,192.20,179.60,190.40,185.00,26.11,26.11,24.66,24.51
20.126,1,673,1,50.59,190.40,179.60,190.40,183.20,26.11,26.11,24.66,24.51
20.346,1,678,1,52.16,192.20,181.40,190.40,183.20,26.11,26.11,24.66,24.51
20.546,1,683,1,53.83,192.20,181.40,190.40,183.20,26.11,26.11,24.66,24.51
20.746,1,688,1,55.41,192.20,179.60,190.40,183.20,26.11,26.11,24.66,24.66
20.946,1,693,1,57.10,192.20,179.60,190.40,183.20,26.25,26.11,24.66,24.66
21.146,1,698,1,58.92,192.20,179.60,190.40,183.20,26.25,26.11,24.66,24.66
21.346,1,703,1,60.83,192.20,179.60,190.40,183.20,26.25,26.11,24.66,24.66
21.546,1,709,1,62.90,192.20,179.60,190.40,183.20,26.25,26.11,24.66,24.66
21.746,1,715,1,65.51,192.20,179.60,190.40,183.20,26.25,26.11,24.66,24.66
21.946,1,720,1,68.64,192.20,179.60,190.40,183.20,26.25,26.11,24.66,24.66
22.146,1,727,1,71.90,192.20,179.60,190.40,183.20,26.25,26.11,24.66,24.66
22.346,1,733,1,75.04,192.20,179.60,190.40,183.20,26.25,26.11,24.66,24.66
22.546,1,741,1,76.52,192.20,179.60,190.40,183.20,26.25,26.11,24.66,24.66
22.746,1,748,1,79.00,192.20,177.80,190.40,183.20,26.25,26.11,24.66,24.66
22.946,1,755,1,81.56,192.20,177.80,190.40,183.20,26.25,26.11,24.66,24.66
23.146,1,762,1,83.68,192.20,177.80,190.40,183.20,26.25,26.11,24.66,24.66
23.346,1,770,1,86.32,192.20,177.80,190.40,181.40,26.25,26.11,24.80,24.66
23.546,1,778,1,85.98,190.40,177.80,190.40,181.40,26.25,26.11,24.80,24.66
23.746,1,785,1,84.44,190.40,177.80,190.40,183.20,26.25,26.11,24.80,24.66
23.946,1,793,1,83.24,192.20,177.80,190.40,181.40,26.25,26.11,24.80,24.66
24.146,1,800,1,81.83,190.40,177.80,188.60,181.40,26.25,26.11,24.80,24.66
24.346,1,807,1,80.56,190.40,176.00,188.60,181.40,26.25,26.11,24.80,24.66
24.546,1,814,1,79.23,190.40,176.00,188.60,181.40,26.25,26.11,24.80,24.66
24.746,1,821,1,77.85,190.40,176.00,188.60,181.40,26.25,26.11,24.80,24.66
24.946,1,828,1,76.36,190.40,176.00,188.60,181.40,26.25,26.25,24.80,24.66
25.146,1,835,1,74.78,190.40,176.00,188.60,181.40,26.25,26.25,24.80,24.66
25.346,1,841,1,73.22,188.60,176.00,188.60,181.40,26.25,26.25,24.80,24.80
25.547,1,848,1,71.67,188.60,176.00,188.60,181.40,26.25,26.25,24.80,24.80
25.747,1,854,1,70.16,190.40,176.00,188.60,181.40,26.25,26.25,24.80,24.80
25.947,1,860,1,69.74,188.60,176.00,188.60,181.40,26.25,26.25,24.80,24.80
26.147,1,867,1,69.56,188.60,174.20,186.80,181.40,26.25,26.25,24.80,24.80
26.347,1,873,1,68.96,188.60,176.00,186.80,181.40,26.25,26.25,24.80,24.80
26.547,1,879,1,68.21,188.60,174.20,186.80,179.60,26.25,26.25,24.80,24.80
26.747,1,885,1,67.49,188.60,176.00,186.80,181.40,26.25,26.25,24.80,24.80
26.947,1,891,1,66.69,188.60,174.20,186.80,179.60,26.25,26.25,24.80,24.80
27.147,1,897,1,65.88,188.60,176.00,186.80,179.60,26.25,26.25,24.80,24.80
27.347,1,903,1,65.17,188.60,176.00,186.80,181.40,26.25,26.25,24.80,24.80
27.547,1,909,1,64.48,186.80,176.00,186.80,181.40,26.25,26.25,24.80,24.80
27.747,1,915,1,64.06,186.80,176.00,186.80,181.40,26.25,26.25,24.80,24.80
27.947,1,920,1,64.42,186.80,177.80,186.80,181.40,26.25,26.25,24.80,24.80
28.128,1,926,1,65.07,188.60,177.80,186.80,181.40,26.25,26.25,24.80,24.80
28.348,1,932,1,66.35,186.80,177.80,186.80,181.40,26.25,26.25,24.80,24.80
28.528,1,937,1,67.85,186.80,177.80,186.80,181.40,26.25,26.25,24.95,24.80
28.728,1,943,1,69.92,186.80,177.80,186.80,181.40,26.25,26.25,24.95,24.80
28.929,1,950,1,71.97,186.80,177.80,186.80,181.40,26.25,26.25,24.95,24.80
29.129,1,956,1,74.03,186.80,177.80,186.80,181.40,26.25,26.25,24.95,24.80
29.329,1,963,1,76.06,186.80,177.80,186.80,181.40,26.25,26.25,24.95,24.80
29.529,1,970,1,78.10,186.80,179.60,185.00,181.40,26.25,26.25,24.95,24.80
29.729,1,977,1,80.16,186.80,179.60,185.00,181.40,26.25,26.25,24.95,24.80
29.929,1,984,1,82.22,185.00,179.60,185.00,181.40,26.25,26.25,24.95,24.80
30.129,1,991,1,84.31,185.00,179.60,185.00,181.40,26.25,26.25,24.95,24.80
30.329,1,999,1,86.40,185.00,179.60,185.00,181.40,26.25,26.25,24.95,24.80
30.529,1,1007,1,88.45,185.00,179.60,185.00,181.40,26.25,26.25,24.95,24.80
30.729,1,1015,1,90.46,185.00,179.60,185.00,181.40,26.25,26.25,24.95,24.80
30.929,1,1023,1,92.37,185.00,179.60,185.00,181.40,26.25,26.25,24.95,24.95
31.129,1,1031,1,94.24,185.00,179.60,185.00,181.40,26.25,26.25,24.95,24.95
31.329,1,1040,1,96.02,183.20,179.60,185.00,181.40,26.25,26.25,24.95,24.95
31.529,1,1048,1,97.74,185.00,179.60,185.00,181.40,26.25,26.25,24.95,24.95
31.729,1,1057,1,99.42,183.20,179.60,185.00,181.40,26.25,26.25,24.95,24.95
31.929,1,1066,1,101.06,183.20,179.60,185.00,181.40,26.25,26.25,24.95,24.95
32.129,1,1075,1,102.66,183.20,179.60,183.20,181.40,26.25,26.25,24.95,24.95
32.329,1,1084,1,104.25,183.20,179.60,183.20,181.40,26.25,26.25,24.95,24.95
32.530,1,1093,1,105.78,183.20,179.60,183.20,181.40,26.25,26.25,24.95,24.95
32.730,1,1103,1,107.17,181.40,179.60,183.20,181.40,26.40,26.25,24.95,24.95
32.930,1,1112,1,105.89,183.20,177.80,183.20,181.40,26.40,26.25,24.95,24.95
33.130,1,1122,1,104.03,181.40,177.80,183.20,181.40,26.40,26.25,24.95,24.95
33.330,1,1131,1,102.20,181.40,177.80,183.20,181.40,26.40,26.25,24.95,24.95
33.530,1,1140,1,100.39,181.40,177.80,183.20,181.40,26.40,26.25,24.95,24.95
33.730,1,1149,1,98.58,181.40,177.80,183.20,181.40,26.40,26.25,24.95,24.95
33.930,1,1157,1,96.78,181.40,177.80,183.20,179.60,26.40,26.25,24.95,24.95
34.130,1,1166,1,94.98,181.40,177.80,183.20,179.60,26.40,26.25,24.95,24.95
34.330,1,1174,1,93.21,181.40,177.80,181.40,179.60,26.40,26.25,24.95,24.95
34.530,1,1183,1,91.26,179.60,177.80,181.40,179.60,26.40,26.25,24.95,24.95
34.730,1,1191,1,89.26,179.60,177.80,181.40,179.60,26.40,26.25,24.95,24.95
34.930,1,1198,1,86.98,179.60,176.00,181.40,179.60,26.40,26.25,24.95,24.95
35.130,1,1206,1,84.69,179.60,177.80,181.40,179.60,26.40,26.25,24.95,24.95
35.330,1,1214,1,82.39,179.60,176.00,181.40,179.60,26.40,26.25,24.95,24.95
35.530,1,1221,1,80.14,179.60,177.80,181.40,179.60,26.40,26.25,24.95,24.95
35.730,1,1228,1,77.93,177.80,176.00,181.40,179.60,26.40,26.25,24.95,24.95
35.930,1,1235,1,76.50,179.60,176.00,179.60,179.60,26.25,26.25,24.95,24.95
36.130,1,1242,1,75.63,177.80,177.80,179.60,179.60,26.25,26.25,24.95,24.95
36.331,1,1249,1,74.71,177.80,177.80,179.60,179.60,26.25,26.25,24.95,24.95
36.531,1,1256,1,73.67,177.80,177.80,179.60,179.60,26.25,26.25,24.95,24.95
36.731,1,1263,1,71.78,177.80,177.80,179.60,179.60,26.25,26.25,24.95,24.95
36.931,1,1269,1,69.66,177.80,177.80,179.60,179.60,26.25,26.25,24.95,24.95
37.131,1,1276,1,69.32,177.80,177.80,179.60,179.60,26.25,26.25,24.95,24.95
37.331,1,1282,1,69.16,177.80,179.60,179.60,179.60,26.25,26.25,25.09,24.95
37.531,1,1288,1,69.18,177.80,179.60,179.60,179.60,26.25,26.25,25.09,24.95
37.731,1,1294,1,68.66,176.00,179.60,179.60,181.40,26.25,26.25,25.09,24.95
37.931,1,1300,1,66.15,177.80,179.60,179.60,181.40,26.25,26.25,25.09,24.95
38.131,1,1306,1,63.61,176.00,179.60,179.60,181.40,26.25,26.25,25.09,24.95
38.331,1,1311,1,61.82,176.00,181.40,179.60,181.40,26.25,26.25,25.09,24.95
38.531,1,1317,1,61.47,176.00,181.40,179.60,181.40,26.25,26.25,25.09,24.95
38.731,1,1322,1,62.18,176.00,181.40,179.60,181.40,26.25,26.25,25.09,24.95
38.931,1,1328,1,63.67,176.00,183.20,179.60,181.40,26.25,26.25,25.09,24.95
39.131,1,1333,1,65.26,176.00,183.20,179.60,183.20,26.25,26.25,25.09,25.09
39.331,1,1339,1,66.85,176.00,183.20,179.60,183.20,26.25,26.25,25.09,25.09
39.531,1,1345,1,68.51,176.00,185.00,179.60,183.20,26.25,26.25,25.09,25.09
39.731,1,1351,1,70.29,176.00,185.00,179.60,183.20,26.25,26.25,25.09,25.09
39.931,1,1358,1,72.18,176.00,185.00,179.60,183.20,26.25,26.25,25.09,25.09
40.131,1,1364,1,74.06,176.00,185.00,179.60,183.20,26.25,26.25,25.09,25.09
40.331,1,1371,2,75.93,176.00,185.00,179.60,183.20,26.25,26.25,25.09,25.09
40.531,1,1378,2,77.83,176.00,185.00,179.60,183.20,26.25,26.25,25.09,25.09
40.731,1,1385,2,79.80,176.00,185.00,179.60,183.20,26.25,26.25,25.09,25.09
40.932,1,1392,2,81.77,176.00,185.00,179.60,183.20,26.25,26.25,25.09,25.09
41.132,1,1399,2,83.76,174.20,186.80,179.60,183.20,26.25,26.25,25.09,25.09
41.332,1,1407,2,85.72,174.20,186.80,179.60,183.20,26.25,26.25,25.09,25.09
41.532,1,1415,2,87.84,174.20,186.80,179.60,183.20,26.25,26.25,25.09,25.09
41.732,1,1422,2,89.87,174.20,186.80,179.60,183.20,26.25,26.25,25.09,25.09
41.932,1,1430,2,91.93,174.20,186.80,179.60,183.20,26.25,26.25,25.09,25.09
42.132,1,1439,2,93.91,174.20,186.80,179.60,185.00,26.25,26.25,25.09,25.09
42.332,1,1447,2,95.83,174.20,186.80,177.80,185.00,26.25,26.25,25.09,25.09
42.532,1,1456,2,97.62,174.20,186.80,177.80,183.20,26.25,26.25,25.09,25.09
42.732,1,1465,2,99.50,174.20,186.80,177.80,183.20,26.25,26.25,25.09,25.09
42.932,1,1474,2,101.20,172.40,186.80,177.80,183.20,26.25,26.25,25.09,25.09
43.152,1,1483,2,102.93,172.40,186.80,177.80,183.20,26.25,26.25,25.09,25.09
43.352,1,1492,2,104.57,172.40,185.00,177.80,183.20,26.25,26.25,25.09,25.09
43.552,1,1501,2,105.77,172.40,185.00,177.80,183.20,26.25,26.25,25.09,25.09
43.752,1,1511,2,106.79,172.40,185.00,177.80,183.20,26.25,26.25,25.09,25.09
43.952,1,1520,2,108.30,172.40,185.00,177.80,183.20,26.25,26.25,25.09,25.09
44.153,1,1530,2,109.82,172.40,185.00,177.80,183.20,26.25,26.25,25.09,25.09
44.334,1,1540,2,111.22,172.40,185.00,177.80,183.20,26.25,26.25,25.09,25.09
44.534,1,1549,2,112.59,172.40,185.00,177.80,183.20,26.25,26.25,25.09,25.09
44.734,1,1560,2,113.96,172.40,185.00,177.80,183.20,26.25,26.25,25.09,25.09
44.934,1,1570,2,115.09,170.60,185.00,177.80,183.20,26.25,26.25,25.09,25.09
45.134,1,1580,2,116.60,170.60,183.20,176.00,183.20,26.25,26.25,25.09,25.09
45.354,1,1590,2,117.90,170.60,183.20,176.00,183.20,26.25,26.25,25.09,25.09
45.534,1,1601,2,119.06,170.60,183.20,176.00,181.40,26.25,26.25,25.09,25.09
45.734,1,1612,2,120.37,170.60,183.20,176.00,181.40,26.25,26.25,25.09,25.09
45.934,1,1622,2,121.53,170.60,183.20,176.00,181.40,26.25,26.25,25.09,25.09
46.134,1,1633,2,122.74,170.60,183.20,176.00,181.40,26.25,26.25,25.09,25.09
46.334,1,1644,2,123.90,168.80,183.20,176.00,181.40,26.25,26.25,25.09,25.09
46.534,1,1655,2,124.36,168.80,183.20,176.00,181.40,26.25,26.25,25.09,25.09
46.734,1,1666,2,125.09,168.80,183.20,176.00,181.40,26.25,26.25,25.09,25.09
46.934,1,1677,2,126.41,168.80,181.40,176.00,181.40,26.25,26.25,25.09,25.09
47.134,1,1689,2,127.58,168.80,181.40,174.20,181.40,26.25,26.25,25.09,25.09
47.334,1,1700,2,128.73,168.80,181.40,174.20,179.60,26.25,26.25,25.09,25.09
47.534,1,1712,2,129.90,168.80,181.40,174.20,179.60,26.25,26.25,25.09,25.09
47.734,1,1723,2,131.04,167.00,181.40,174.20,179.60,26.25,26.25,25.09,25.09
47.934,1,1735,2,132.22,167.00,181.40,174.20,179.60,26.25,26.25,25.09,25.09
48.134,1,1747,2,133.34,167.00,179.60,174.20,179.60,26.25,26.25,25.09,25.09
48.334,1,1759,2,134.45,167.00,179.60,174.20,179.60,26.25,26.25,25.09,25.09
48.534,1,1771,2,135.62,167.00,179.60,174.20,179.60,26.25,26.25,25.09,25.09
48.734,1,1783,2,136.70,167.00,179.60,174.20,179.60,26.25,26.25,25.09,25.09
48.934,1,1795,2,137.86,167.00,179.60,172.40,177.80,26.25,26.25,25.09,25.09
49.134,1,1807,2,138.95,165.20,179.60,172.40,177.80,26.25,26.25,25.09,25.09
49.335,1,1820,2,140.03,165.20,179.60,172.40,177.80,26.25,26.25,25.09,25.09
49.535,1,1832,2,141.02,165.20,177.80,172.40,177.80,26.25,26.25,25.09,25.09
49.735,1,1845,2,142.08,165.20,177.80,172.40,177.80,26.25,26.25,25.09,25.09
49.935,1,1857,2,142.99,165.20,177.80,172.40,177.80,26.25,26.25,25.09,25.09
